222.186.12.35 - - [03/Nov/2014:08:18:14 +0800] "GET http://dm.qq.com/ HTTP/1.1" 200 4794 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)" "-""0.001"
60.173.11.194 - - [03/Nov/2014:08:26:31 +0800] "GET http://check.ptlogin2.qq.com/check?uin=841021&appid=5&ptlang=2052&r=0. HTTP/1.1" 404 564 "http://ui.ptlogin2.qq.com/cgi-bin/login?style=8&appid=5&s_url=http%3A%2F%2Fwap.aq.qq.com%2F" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)" "-""0.000"
222.186.61.227 - - [03/Nov/2014:09:01:42 +0800] "GET http://dm.qq.com/ HTTP/1.1" 200 4794 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)" "-""0.001"
116.226.69.197 - - [03/Nov/2014:09:11:56 +0800] "POST /ktvlog HTTP/1.1" 200 21 "-" "-" "-""1.943"
66.249.84.54 - - [03/Nov/2014:09:16:58 +0800] "GET /home HTTP/1.1" 302 209 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon" "-""0.005"
66.249.84.17 - - [03/Nov/2014:09:16:58 +0800] "GET /home HTTP/1.1" 302 209 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon" "-""0.013"
66.249.84.54 - - [03/Nov/2014:09:16:58 +0800] "GET / HTTP/1.1" 200 1171 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon" "-""0.005"
66.249.84.17 - - [03/Nov/2014:09:16:58 +0800] "GET / HTTP/1.1" 200 1171 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon" "-""0.012"
66.249.84.17 - - [03/Nov/2014:09:16:59 +0800] "GET /static/images/yqc1.png HTTP/1.1" 302 154 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon" "-""0.000"
116.226.69.197 - - [03/Nov/2014:09:21:35 +0800] "GET / HTTP/1.1" 200 1171 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.005"
116.226.69.197 - - [03/Nov/2014:09:21:40 +0800] "POST /login HTTP/1.1" 302 217 "http://manager.yiqiding.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""2.669"
116.226.69.197 - - [03/Nov/2014:09:21:40 +0800] "GET /home HTTP/1.1" 200 1323 "http://manager.yiqiding.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.005"
116.226.69.197 - - [03/Nov/2014:09:21:42 +0800] "GET /orders HTTP/1.1" 302 295 "http://manager.yiqiding.com/home" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.074"
116.226.69.197 - - [03/Nov/2014:09:21:43 +0800] "GET /orders?status=start&sort=foundtime%7CDESC HTTP/1.1" 200 10234 "http://manager.yiqiding.com/home" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.631"
116.226.69.197 - - [03/Nov/2014:09:21:43 +0800] "GET /favicon.ico HTTP/1.1" 302 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
116.226.69.197 - - [03/Nov/2014:09:21:43 +0800] "GET / HTTP/1.1" 302 217 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.006"
116.226.69.197 - - [03/Nov/2014:09:21:43 +0800] "GET /home HTTP/1.1" 200 1323 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.006"
116.226.69.197 - - [03/Nov/2014:09:21:50 +0800] "GET /favicon.ico HTTP/1.1" 302 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.069"
116.226.69.197 - - [03/Nov/2014:09:21:50 +0800] "GET / HTTP/1.1" 302 217 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.006"
116.226.69.197 - - [03/Nov/2014:09:21:50 +0800] "GET /home HTTP/1.1" 200 1323 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
116.226.69.197 - - [03/Nov/2014:09:21:52 +0800] "GET /dealorderop?status=start&sort=foundtime%7CDESC&page=1&refresh=1414977839&op=7LRxZ%2BjfgvUyCjoXIvQrLgsWvAxPhrv0IidSn%2Fj%2BhIT8dq%2B1JMV6AmPgRq%2FVbzXE HTTP/1.1" 200 17 "http://manager.yiqiding.com/orders?status=start&sort=foundtime%7CDESC" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.073"
116.226.69.197 - - [03/Nov/2014:09:21:54 +0800] "GET /favicon.ico HTTP/1.1" 302 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.070"
116.226.69.197 - - [03/Nov/2014:09:21:54 +0800] "GET / HTTP/1.1" 302 217 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
116.226.69.197 - - [03/Nov/2014:09:21:54 +0800] "GET /home HTTP/1.1" 200 1323 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
116.226.69.197 - - [03/Nov/2014:09:21:55 +0800] "GET /dealorderop?status=start&sort=foundtime%7CDESC&page=1&refresh=1414977839&op=InDmRJMjlnvDn49VFEUF%2Fkwa0RGyysgVANVAdYxcyPcDgmOHecSXQ0u1H64smTfs HTTP/1.1" 200 17 "http://manager.yiqiding.com/orders?status=start&sort=foundtime%7CDESC" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.072"
116.226.69.197 - - [03/Nov/2014:09:21:57 +0800] "GET /favicon.ico HTTP/1.1" 302 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.069"
116.226.69.197 - - [03/Nov/2014:09:21:57 +0800] "GET / HTTP/1.1" 302 217 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
116.226.69.197 - - [03/Nov/2014:09:21:57 +0800] "GET /home HTTP/1.1" 200 1323 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
116.226.69.197 - - [03/Nov/2014:09:21:58 +0800] "GET /dealorderop?status=start&sort=foundtime%7CDESC&page=1&refresh=1414977839&op=oGUsG5ZitloIg%2Ba35yrSMDZS4ddP9l7aUQsrK7D8NA4e8O9ZBnYjRWFDipwMWTOx HTTP/1.1" 200 17 "http://manager.yiqiding.com/orders?status=start&sort=foundtime%7CDESC" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.072"
116.226.69.197 - - [03/Nov/2014:09:22:05 +0800] "GET /orders?sort=modifytime%7CDESC&page=1&refresh=1414977839&status=operate&operator=141138 HTTP/1.1" 200 11660 "http://manager.yiqiding.com/orders?status=start&sort=foundtime%7CDESC" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.613"
116.226.69.197 - - [03/Nov/2014:09:22:05 +0800] "GET /favicon.ico HTTP/1.1" 302 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.071"
116.226.69.197 - - [03/Nov/2014:09:22:05 +0800] "GET / HTTP/1.1" 302 217 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
116.226.69.197 - - [03/Nov/2014:09:22:05 +0800] "GET /home HTTP/1.1" 200 1323 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
116.226.69.197 - - [03/Nov/2014:09:22:22 +0800] "GET /favicon.ico HTTP/1.1" 302 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.071"
116.226.69.197 - - [03/Nov/2014:09:22:22 +0800] "GET / HTTP/1.1" 302 217 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.006"
116.226.69.197 - - [03/Nov/2014:09:22:22 +0800] "GET /home HTTP/1.1" 200 1323 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
116.226.69.197 - - [03/Nov/2014:09:22:24 +0800] "GET /dealorderop?sort=modifytime%7CDESC&status=operate&refresh=1414977861&operator=141138&page=1&op=TEg2oPwOkSXdaSXgLf%2BUoCPzdETYl84kMeoI%2BkRq8XEnG3YuceHIN6cJI7MunF6p&reason=2 HTTP/1.1" 200 17 "http://manager.yiqiding.com/orders?sort=modifytime%7CDESC&page=1&refresh=1414977839&status=operate&operator=141138" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.074"
116.226.69.197 - - [03/Nov/2014:09:22:28 +0800] "GET /favicon.ico HTTP/1.1" 302 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.071"
116.226.69.197 - - [03/Nov/2014:09:22:28 +0800] "GET / HTTP/1.1" 302 217 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.006"
116.226.69.197 - - [03/Nov/2014:09:22:28 +0800] "GET /home HTTP/1.1" 200 1323 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
116.226.69.197 - - [03/Nov/2014:09:22:31 +0800] "GET /dealorderop?sort=modifytime%7CDESC&status=operate&refresh=1414977861&operator=141138&page=1&op=Yy9DimrEydhGb%2BaG8aMOUjRY6Eqvfaj7igeUXBnT7EGqYNGN8s6ccLyeDgVNDzq8&reason=2 HTTP/1.1" 200 17 "http://manager.yiqiding.com/orders?sort=modifytime%7CDESC&page=1&refresh=1414977839&status=operate&operator=141138" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.074"
116.226.69.197 - - [03/Nov/2014:09:22:33 +0800] "GET /favicon.ico HTTP/1.1" 302 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.070"
116.226.69.197 - - [03/Nov/2014:09:22:33 +0800] "GET / HTTP/1.1" 302 217 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36" "-""0.007"
